0.000000000000000	0.500000000000000	-2.622641509433962  2.957446808510638
0.000000000000000	0.495000000000000	-2.625081896440523  2.960550412628620
0.000000000000000	0.490000000000000	-2.632384642851033  2.969842212581556
0.000000000000000	0.485000000000000	-2.644495056146818  2.985265722853459
0.000000000000000	0.480000000000000	-2.661323781378103  3.006728601426738
0.000000000000000	0.475000000000000	-2.682749370232877  3.034105220743849
0.000000000000000	0.470000000000000	-2.708621634369867  3.067240023692712
0.000000000000000	0.465000000000000	-2.738765574457839  3.105951456060536
0.000000000000000	0.460000000000000	-2.772985659365605  3.150036249903647
0.000000000000000	0.455000000000000	-2.811070234390174  3.199273836724546
0.000000000000000	0.450000000000000	-2.852795859639463  3.253430691577093
0.000000000000000	0.445000000000000	-2.897931414295982  3.312264443831274
0.000000000000000	0.440000000000000	-2.946241843550117  3.375527631391823
0.000000000000000	0.435000000000000	-2.997491467091094  3.442971017264916
0.000000000000000	0.430000000000000	-3.051446806955343  3.514346426279294
0.000000000000000	0.425000000000000	-3.107878925500188  3.589409092736831
0.000000000000000	0.420000000000000	-3.166565289960686  3.667919535457778
0.000000000000000	0.415000000000000	-3.227291198283533  3.749644994922428
0.000000000000000	0.410000000000000	-3.289850812350788  3.834360478629911
0.000000000000000	0.405000000000000	-3.354047850408117  3.921849466497136
0.000000000000000	0.400000000000000	-3.419695991777845  4.011904329386432
0.000000000000000	0.395000000000000	-3.486619045021258  4.104326511934824
0.000000000000000	0.390000000000000	-3.554650926724977  4.198926526868071
0.000000000000000	0.385000000000000	-3.623635492924023  4.295523802820430
0.000000000000000	0.380000000000000	-3.693426259524128  4.393946422030770
0.000000000000000	0.375000000000000	-3.763886042432684  4.494030778632262
0.000000000000000	0.370000000000000	-3.834886542769055  4.595621182913831
0.000000000000000	0.365000000000000	-3.906307897686249  4.698569432092430
0.000000000000000	0.360000000000000	-3.978038213086001  4.802734363884602
0.000000000000000	0.355000000000000	-4.049973090869219  4.907981405525200
0.000000000000000	0.350000000000000	-4.122015160311109  5.014182127827653
0.000000000000000	0.345000000000000	-4.194073620636862  5.121213811365981
0.000000000000000	0.340000000000000	-4.266063799838287  5.228959029822273
0.000000000000000	0.335000000000000	-4.337906733149381  5.337305253920026
0.000000000000000	0.330000000000000	-4.409528763325267  5.446144478088931
0.000000000000000	0.325000000000000	-4.480861163885474  5.555372871022138
0.000000000000000	0.320000000000000	-4.551839785736535  5.664890450539642
0.000000000000000	0.315000000000000	-4.622404727034251  5.774600782615429
0.000000000000000	0.310000000000000	-4.692500025744497  5.884410704023025
0.000000000000000	0.305000000000000	-4.762073374080064  5.994230067771129
0.000000000000000	0.300000000000000	-4.831075853803796  6.103971510312064
0.000000000000000	0.295000000000000	-4.899461691272632  6.213550239388367
0.000000000000000	0.290000000000000	-4.967188031036661  6.322883841320502
0.000000000000000	0.285000000000000	-5.034214726787098  6.431892106516494
0.000000000000000	0.280000000000000	-5.100504148456952  6.540496871992166
0.000000000000000	0.275000000000000	-5.166021004309174  6.648621879719571
0.000000000000000	0.270000000000000	-5.230732176892526  6.756192649664547
0.000000000000000	0.265000000000000	-5.294606571800692  6.863136366427330
0.000000000000000	0.260000000000000	-5.357614978230751  6.969381778458588
0.000000000000000	0.255000000000000	-5.419729940400784  7.074859108884452
0.000000000000000	0.250000000000000	-5.480925638950524  7.179499977036064
0.000000000000000	0.245000000000000	-5.541177781512368  7.283237329840044
0.000000000000000	0.240000000000000	-5.600463501701483  7.386005382285364
0.000000000000000	0.235000000000000	-5.658761265832502  7.487739566238478
0.000000000000000	0.230000000000000	-5.716050786726003  7.588376486931726
0.000000000000000	0.225000000000000	-5.772312944020292  7.687853886500045
0.000000000000000	0.220000000000000	-5.827529710452851  7.786110613987411
0.000000000000000	0.215000000000000	-5.881684083621190  7.883086601287345
0.000000000000000	0.210000000000000	-5.934760022774797  7.978722844521555
0.000000000000000	0.205000000000000	-5.986742390228627  8.072961390397085
0.000000000000000	0.200000000000000	-6.037616897024025  8.165745327115598
0.000000000000000	0.195000000000000	-6.087370052495750  8.257018779439004
0.000000000000000	0.190000000000000	-6.135989117433475  8.346726907543138
0.000000000000000	0.185000000000000	-6.183462060553531  8.434815909316685
0.000000000000000	0.180000000000000	-6.229777518021574  8.521233025785332
0.000000000000000	0.175000000000000	-6.274924755789550  8.605926549362181
0.000000000000000	0.170000000000000	-6.318893634531099  8.688845834644304
0.000000000000000	0.165000000000000	-6.361674576978387  8.769941311492740
0.000000000000000	0.160000000000000	-6.403258537480585  8.849164500148857
0.000000000000000	0.155000000000000	-6.443636973619830  8.926468028154410
0.000000000000000	0.150000000000000	-6.482801819734808  9.001805648855706
0.000000000000000	0.145000000000000	-6.520745462215044  9.075132261284292
0.000000000000000	0.140000000000000	-6.557460716440858  9.146403931217510
0.000000000000000	0.135000000000000	-6.592940805254643  9.215577913232517
0.000000000000000	0.130000000000000	-6.627179338859023  9.282612673576635
0.000000000000000	0.125000000000000	-6.660170296046370  9.347467913685593
0.000000000000000	0.120000000000000	-6.691908006672298  9.410104594189418
0.000000000000000	0.115000000000000	-6.722387135293268  9.470484959253222
0.000000000000000	0.110000000000000	-6.751602665895204  9.528572561107366
0.000000000000000	0.105000000000000	-6.779549887646295  9.584332284628312
0.000000000000000	0.100000000000000	-6.806224381612808  9.637730371837826
0.000000000000000	0.095000000000000	-6.831622008382001  9.688734446194598
0.000000000000000	0.090000000000000	-6.855738896541050  9.737313536558233
0.000000000000000	0.085000000000000	-6.878571431965225  9.783438100711431
0.000000000000000	0.080000000000000	-6.900116247872631  9.827080048331910
0.000000000000000	0.075000000000000	-6.920370215606671  9.868212763311211
0.000000000000000	0.070000000000000	-6.939330436110622  9.906811125322987
0.000000000000000	0.065000000000000	-6.956994232062093  9.942851530548948
0.000000000000000	0.060000000000000	-6.973359140638008  9.976311911476012
0.000000000000000	0.055000000000000	-6.988422906883444 10.007171755683560
0.000000000000000	0.050000000000000	-7.002183477660369 10.035412123545333
0.000000000000000	0.045000000000000	-7.014638996154462 10.061015664775571
0.000000000000000	0.040000000000000	-7.025787796920771 10.083966633754949
0.000000000000000	0.035000000000000	-7.035628401450659 10.104250903576773
0.000000000000000	0.030000000000000	-7.044159514244855 10.121855978759850
0.000000000000000	0.025000000000000	-7.051380019379038 10.136771006579794
0.000000000000000	0.020000000000000	-7.057288977550307 10.148986786976057
0.000000000000000	0.015000000000000	-7.061885623594533 10.158495780997706
0.000000000000000	0.010000000000000	-7.065169364466315 10.165292117756595
0.000000000000000	0.005000000000000	-7.067139777674685 10.169371599862032
0.000000000000000	-0.000000000000000	-7.067796610169492 10.170731707317072
0.000000000000000	0.000000000000000	-7.067796610169492 10.170731707317072
0.003333333333333	0.003333333333333	-7.066920836629416 10.168918261831713
0.006666666666667	0.006666666666667	-7.064293665799007 10.163479418977058
0.010000000000000	0.010000000000000	-7.059915547236415 10.154419657005857
0.013333333333333	0.013333333333333	-7.053787230834198 10.141746431176154
0.016666666666667	0.016666666666667	-7.045909767762390 10.125470161035475
0.020000000000000	0.020000000000000	-7.036284511788057 10.105604212676512
0.023333333333333	0.023333333333333	-7.024913120970593 10.082164876021890
0.026666666666667	0.026666666666667	-7.011797559731761 10.055171337211320
0.030000000000000	0.030000000000000	-6.996940101299316 10.024645646180204
0.033333333333333	0.033333333333333	-6.980343330522716  9.990612679533552
0.036666666666667	0.036666666666667	-6.962010147059313  9.953100098833945
0.040000000000000	0.040000000000000	-6.941943768929062  9.912138304435910
0.043333333333333	0.043333333333333	-6.920147736435537  9.867760385012472
0.046666666666667	0.046666666666667	-6.896625916450839  9.820002062932247
0.050000000000000	0.050000000000000	-6.871382507061655  9.768901635657041
0.053333333333333	0.053333333333333	-6.844422042573336  9.714499913340820
0.056666666666667	0.056666666666667	-6.815749398868799  9.656840152821152
0.060000000000000	0.060000000000000	-6.785369799118388  9.595967988202954
